SCHEMA,TABLE,COLUMN,TYPE,MAX_LEN,NULLABLE,DEFAULT,POS,PK
"dbo","OP_ESFINGELOTESVINCULOS","ESFINGELOTE","int",,YES,"",5,
"dbo","OP_ESFINGENATUREZA","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGENATUREZA","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGENATUREZA","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGENATUREZA","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGENATUREZA","DESCRICAO","varchar",250,YES,"",5,
"dbo","OP_ESFINGEPARAMALTERPOSSE","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEPARAMALTERPOSSE","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEPARAMALTERPOSSE","MOTIVOADIAMENTO","int",,YES,"",3,
"dbo","OP_ESFINGEPARAMALTERPOSSE","MOTIVOINAPTIDAO","int",,YES,"",4,
"dbo","OP_ESFINGEPARAMALTERPOSSE","ESFINGEPARAMETRO","int",,YES,"",5,
"dbo","OP_ESFINGEPARAMALTERPOSSE","TIPO","int",,YES,"",6,
"dbo","OP_ESFINGEPARAMALTERPOSSE","TIPOALTERACAOESFINGE","int",,YES,"",7,
"dbo","OP_ESFINGEPARAMETROS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEPARAMETROS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEPARAMETROS","EMPRESA","int",,YES,"",3,
"dbo","OP_ESFINGEPARAMETROS","CODIGOACESSO","varchar",20,YES,"",4,
"dbo","OP_ESFINGEPARAMETROS","CODIGOUG","varchar",20,YES,"",5,
"dbo","OP_ESFINGEPARAMETROS","URL","varchar",190,YES,"",6,
"dbo","OP_ESFINGEPARAMETROS","SENHAACESSO","varchar",20,YES,"",7,
"dbo","OP_ESFINGEPARAMETROS","CODIGOUNIDADEPAGADORA","varchar",5,YES,"",8,
"dbo","OP_ESFINGEPARAMETROS","TIPOAMBIENTE","int",,YES,"",9,
"dbo","OP_ESFINGEPARAMETROS","COMPETENCIAATUALMENOS","int",,YES,"",10,
"dbo","OP_ESFINGEPARAMETROS","PERIODOGERADOR","int",,YES,"",11,
"dbo","OP_ESFINGEPARAMTIPOFOLHA","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEPARAMTIPOFOLHA","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEPARAMTIPOFOLHA","TIPOFOLHA","int",,YES,"",3,
"dbo","OP_ESFINGEPARAMTIPOFOLHA","ESFINGEPARAMETRO","int",,YES,"",4,
"dbo","OP_ESFINGEPARAMTIPOFOLHA","TIPOFOLHAESFINGE","int",,YES,"",5,
"dbo","OP_ESFINGEPARECERCONTROLE","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEPARECERCONTROLE","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEPARECERCONTROLE","AUDITORIAALTERADOPOR","varchar",255,YES,"",3,
"dbo","OP_ESFINGEPARECERCONTROLE","ADVERTENCIA","varchar",-1,YES,"",4,
"dbo","OP_ESFINGEPARECERCONTROLE","AUDITORIADATAINCLUSAO","datetime",,YES,"",5,
"dbo","OP_ESFINGEPARECERCONTROLE","AUDITORIAALTERADOEM","datetime",,YES,"",6,
"dbo","OP_ESFINGEPARECERCONTROLE","NUMEROATO","varchar",16,YES,"",7,
"dbo","OP_ESFINGEPARECERCONTROLE","NUMEROMATRICULA","varchar",16,YES,"",8,
"dbo","OP_ESFINGEPARECERCONTROLE","ERRO","varchar",-1,YES,"",9,
"dbo","OP_ESFINGEPARECERCONTROLE","DOFUNCIONARIOS","int",,YES,"",10,
"dbo","OP_ESFINGEPARECERCONTROLE","AUDITORIAINCLUIDOPOR","varchar",255,YES,"",11,
"dbo","OP_ESFINGEPARECERCONTROLE","OPESFINGEARQUIVO","int",,YES,"",12,
"dbo","OP_ESFINGEPARECERCONTROLE","TIPOPARECER","int",,YES,"",13,
"dbo","OP_ESFINGEPARECERCONTROLE","ESFINGESITUACAO","int",,YES,"",14,
"dbo","OP_ESFINGEPARECERCONTROLE","ESFINGEVERSAO","int",,YES,"",15,
"dbo","OP_ESFINGEPARECERCONTROLE","TIPOATO","varchar",2,YES,"",16,
"dbo","OP_ESFINGEPRORROGCONCURSO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEPRORROGCONCURSO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEPRORROGCONCURSO","ESFINGEVERSAO","int",,YES,"",3,
"dbo","OP_ESFINGEPRORROGCONCURSO","OPESFINGEARQUIVO","int",,YES,"",4,
"dbo","OP_ESFINGEPRORROGCONCURSO","ESFINGESITUACAO","int",,YES,"",5,
"dbo","OP_ESFINGEPRORROGCONCURSO","NUMEROEDITAL","varchar",16,YES,"",6,
"dbo","OP_ESFINGEPRORROGCONCURSO","AUDITORIAALTERADOPOR","varchar",250,YES,"",7,
"dbo","OP_ESFINGEPRORROGCONCURSO","ADVERTENCIA","varchar",-1,YES,"",8,
"dbo","OP_ESFINGEPRORROGCONCURSO","AUDITORIADATAINCLUSAO","datetime",,YES,"",9,
"dbo","OP_ESFINGEPRORROGCONCURSO","AUDITORIAALTERADOEM","datetime",,YES,"",10,
"dbo","OP_ESFINGEPRORROGCONCURSO","NUMEROATO","varchar",16,YES,"",11,
"dbo","OP_ESFINGEPRORROGCONCURSO","ERRO","varchar",-1,YES,"",12,
"dbo","OP_ESFINGEPRORROGCONCURSO","DATAPRORROGACAO","datetime",,YES,"",13,
"dbo","OP_ESFINGEPRORROGCONCURSO","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",14,
"dbo","OP_ESFINGEPRORROGCONCURSO","DATAVALIDADE","datetime",,YES,"",15,
"dbo","OP_ESFINGEQUADROVAGAS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEQUADROVAGAS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEQUADROVAGAS","QUANTVAGASVACANCIA","int",,YES,"",3,
"dbo","OP_ESFINGEQUADROVAGAS","CODIGOCARGO","varchar",16,YES,"",4,
"dbo","OP_ESFINGEQUADROVAGAS","OPESFINGEARQUIVO","int",,YES,"",5,
"dbo","OP_ESFINGEQUADROVAGAS","QUANTVAGASFIXALEI","int",,YES,"",6,
"dbo","OP_ESFINGEQUADROVAGAS","QUANTVAGASOCUPADAS","int",,YES,"",7,
"dbo","OP_ESFINGEQUADROVAGAS","DATAINICIOVIGENCIACARGO","datetime",,YES,"",8,
"dbo","OP_ESFINGEQUADROVAGAS","ESFINGESITUACAO","int",,YES,"",9,
"dbo","OP_ESFINGEQUADROVAGAS","TIPOQUADRO","int",,YES,"",10,
"dbo","OP_ESFINGEQUADROVAGAS","AUDITORIAALTERADOPOR","varchar",250,YES,"",11,
"dbo","OP_ESFINGEQUADROVAGAS","ADVERTENCIA","varchar",-1,YES,"",12,
"dbo","OP_ESFINGEQUADROVAGAS","AUDITORIADATAINCLUSAO","datetime",,YES,"",13,
"dbo","OP_ESFINGEQUADROVAGAS","AUDITORIAALTERADOEM","datetime",,YES,"",14,
"dbo","OP_ESFINGEQUADROVAGAS","ERRO","varchar",-1,YES,"",15,
"dbo","OP_ESFINGEQUADROVAGAS","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",16,
"dbo","OP_ESFINGEQUADROVAGAS","ESFINGECARGOFUNCAO","int",,YES,"",17,
"dbo","OP_ESFINGEQUADROVAGAS","ESFINGEVERSAO","int",,YES,"",18,
"dbo","OP_ESFINGESITUACAO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGESITUACAO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGESITUACAO","CODIGO","int",,YES,"",3,
"dbo","OP_ESFINGESITUACAO","DESCRICAO","varchar",100,YES,"",4,
"dbo","OP_ESFINGETIPOALTERPOSSE","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOALTERPOSSE","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOALTERPOSSE","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOALTERPOSSE","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOALTERPOSSE","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOATO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOATO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOATO","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOATO","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOATO","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOCARGAHORARIA","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOCARGAHORARIA","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOCARGAHORARIA","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOCARGAHORARIA","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOCARGAHORARIA","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOCARGO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOCARGO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOCARGO","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOCARGO","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOCARGO","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOCARGOACUMULACAO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOCARGOACUMULACAO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOCARGOACUMULACAO","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOCARGOACUMULACAO","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOCARGOACUMULACAO","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOCONVOCACAO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOCONVOCACAO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOCONVOCACAO","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOCONVOCACAO","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOCONVOCACAO","DESCRICAO","varchar",255,YES,"",5,
"dbo","OP_ESFINGETIPOEDITAL","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOEDITAL","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOEDITAL","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOEDITAL","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOEDITAL","DESCRICAO","varchar",255,YES,"",5,
"dbo","OP_ESFINGETIPOESCOLARIDADE","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOESCOLARIDADE","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOESCOLARIDADE","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOESCOLARIDADE","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOESCOLARIDADE","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOFOLHA","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOFOLHA","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOFOLHA","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOFOLHA","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOFOLHA","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPOMOVIMENTACAO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOMOVIMENTACAO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOMOVIMENTACAO","CODIGO","varchar",2,YES,"",3,
"dbo","OP_ESFINGETIPOMOVIMENTACAO","CLASSIFICACAO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOMOVIMENTACAO","DESCRICAO","varchar",255,YES,"",5,
"dbo","OP_ESFINGETIPOMOVIMENTACAO","ATIVO","char",1,YES,"",6,
"dbo","OP_ESFINGETIPOMOVIMENTACAO","PRIORIDADE","int",,YES,"",7,
"dbo","OP_ESFINGETIPOONUS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOONUS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOONUS","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOONUS","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOONUS","DESCRICAO","varchar",200,YES,"",5,
"dbo","OP_ESFINGETIPOQUADRO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPOQUADRO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPOQUADRO","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPOQUADRO","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPOQUADRO","DESCRICAO","varchar",100,YES,"",5,
"dbo","OP_ESFINGETIPORESCONCURSO","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPORESCONCURSO","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPORESCONCURSO","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPORESCONCURSO","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPORESCONCURSO","DESCRICAO","varchar",255,YES,"",5,
"dbo","OP_ESFINGETIPORESERVAVAGAS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGETIPORESERVAVAGAS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGETIPORESERVAVAGAS","ATIVO","char",1,YES,"",3,
"dbo","OP_ESFINGETIPORESERVAVAGAS","CODIGO","varchar",2,YES,"",4,
"dbo","OP_ESFINGETIPORESERVAVAGAS","DESCRICAO","varchar",255,YES,"",5,
"dbo","OP_ESFINGEVERSOES","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESFINGEVERSOES","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESFINGEVERSOES","VERSAO","varchar",20,YES,"",3,
"dbo","OP_ESTADOSTCE","HANDLE","int",,NO,"",1,PK
"dbo","OP_ESTADOSTCE","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ESTADOSTCE","NOME","varchar",255,YES,"",3,
"dbo","OP_ESTADOSTCE","SIGLA","varchar",2,YES,"",4,
"dbo","OP_FORMACOESESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_FORMACOESESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_FORMACOESESTATAIS","CODIGOSIEST","varchar",10,YES,"",3,
"dbo","OP_FORMACOESESTATAIS","PARAMETROSESTATAIS","int",,YES,"",4,
"dbo","OP_FORMACOESESTATAIS","FORMACAO","int",,YES,"",5,
"dbo","OP_FUNCIONARIOARQUIVOAM","HANDLE","int",,NO,"",1,PK
"dbo","OP_FUNCIONARIOARQUIVOAM","Z_GRUPO","int",,YES,"",2,
"dbo","OP_FUNCIONARIOARQUIVOAM","ARQUIVO","int",,YES,"",3,
"dbo","OP_FUNCIONARIOARQUIVOAM","DATA","datetime",,YES,"",4,
"dbo","OP_FUNCIONARIOARQUIVOAM","HASH","varchar",32,YES,"",5,
"dbo","OP_FUNCIONARIOARQUIVOAM","COMPETENCIA","datetime",,YES,"",6,
"dbo","OP_FUNCIONARIOARQUIVOAM","FUNCIONARIO","int",,YES,"",7,
"dbo","OP_FUNCIONARIOARQUIVOAM","CONTEUDO","varchar",-1,YES,"",8,
"dbo","OP_FUNCOESESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_FUNCOESESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_FUNCOESESTATAIS","CODIGOSIEST","int",,YES,"",3,
"dbo","OP_FUNCOESESTATAIS","PARAMETROSESTATAIS","int",,YES,"",4,
"dbo","OP_FUNCOESESTATAIS","FUNCAO","int",,YES,"",5,
"dbo","OP_FUNCOESESTATAIS","VERBAVALORFUNCAO","int",,YES,"",6,
"dbo","OP_FUNCOESESTATAIS","VERBAVALORCOMPLEMENTO","int",,YES,"",7,
"dbo","OP_FUNCOESESTATAIS","TIPO","int",,YES,"",8,
"dbo","OP_LAYOUTS","HANDLE","int",,NO,"",1,PK
"dbo","OP_LAYOUTS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_LAYOUTS","COMPETENCIAINICIAL","datetime",,YES,"",3,
"dbo","OP_LAYOUTS","CONSIDERACOES","varchar",-1,YES,"",4,
"dbo","OP_LAYOUTS","COMPETENCIAFINAL","datetime",,YES,"",5,
"dbo","OP_LAYOUTS","LAYOUT","int",,YES,"",6,
"dbo","OP_LAYOUTS","ESTADO","int",,YES,"",7,
"dbo","OP_LEIAUTESMG","HANDLE","int",,NO,"",1,PK
"dbo","OP_LEIAUTESMG","Z_GRUPO","int",,YES,"",2,
"dbo","OP_LEIAUTESMG","PARAMETROMG","int",,YES,"",3,
"dbo","OP_LEIAUTESMG","COMPETENCIAINICIAL","datetime",,YES,"",4,
"dbo","OP_LEIAUTESMG","CONSIDERACOES","varchar",-1,YES,"",5,
"dbo","OP_LEIAUTESMG","COMPETENCIAFINAL","datetime",,YES,"",6,
"dbo","OP_LEIAUTESMG","LAYOUT","int",,YES,"",7,
"dbo","OP_MOTIVOSADMISSAOESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_MOTIVOSADMISSAOESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_MOTIVOSADMISSAOESTATAIS","CODIGOSIEST","int",,YES,"",3,
"dbo","OP_MOTIVOSADMISSAOESTATAIS","MOTIVO","int",,YES,"",4,
"dbo","OP_MOTIVOSADMISSAOESTATAIS","PARAMETROSESTATAIS","int",,YES,"",5,
"dbo","OP_MOTIVOSADMISSAOESTATAIS","CODSIEST","int",,YES,"",6,
"dbo","OP_MOTIVOSAFASTAMENTOESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_MOTIVOSAFASTAMENTOESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_MOTIVOSAFASTAMENTOESTATAIS","CODIGOSIEST","int",,YES,"",3,
"dbo","OP_MOTIVOSAFASTAMENTOESTATAIS","MOTIVO","int",,YES,"",4,
"dbo","OP_MOTIVOSAFASTAMENTOESTATAIS","PARAMETROSESTATAIS","int",,YES,"",5,
"dbo","OP_MOTIVOSAFASTAMENTOESTATAIS","CODSIEST","int",,YES,"",6,
"dbo","OP_MOTIVOSDESLIGAMENTOESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_MOTIVOSDESLIGAMENTOESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_MOTIVOSDESLIGAMENTOESTATAIS","CODIGOSIEST","int",,YES,"",3,
"dbo","OP_MOTIVOSDESLIGAMENTOESTATAIS","MOTIVO","int",,YES,"",4,
"dbo","OP_MOTIVOSDESLIGAMENTOESTATAIS","PARAMETROSESTATAIS","int",,YES,"",5,
"dbo","OP_MOTIVOSDESLIGAMENTOESTATAIS","CODSIEST","int",,YES,"",6,
"dbo","OP_MUNICIPIOSRMIP","HANDLE","int",,NO,"",1,PK
"dbo","OP_MUNICIPIOSRMIP","Z_GRUPO","int",,YES,"",2,
"dbo","OP_MUNICIPIOSRMIP","CODIGORMIP","varchar",3,YES,"",3,
"dbo","OP_MUNICIPIOSRMIP","MUNICIPIO","int",,YES,"",4,
"dbo","OP_MUNICIPIOSRMIP","PARAMETROPR","int",,YES,"",5,
"dbo","OP_NACIONALIDADESESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_NACIONALIDADESESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_NACIONALIDADESESTATAIS","CODIGOSIEST","varchar",2,YES,"",3,
"dbo","OP_NACIONALIDADESESTATAIS","PARAMETROSESTATAIS","int",,YES,"",4,
"dbo","OP_NACIONALIDADESESTATAIS","NACIONALIDADE","int",,YES,"",5,
"dbo","OP_NIVEISESCOLARIDADE","HANDLE","int",,NO,"",1,PK
"dbo","OP_NIVEISESCOLARIDADE","Z_GRUPO","int",,YES,"",2,
"dbo","OP_NIVEISESCOLARIDADE","NOME","varchar",145,YES,"",3,
"dbo","OP_NIVEISESCOLARIDADE","CODIGO","int",,YES,"",4,
"dbo","OP_NIVEISESCOLARIDADEESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_NIVEISESCOLARIDADEESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_NIVEISESCOLARIDADEESTATAIS","CODIGOSIEST","int",,YES,"",3,
"dbo","OP_NIVEISESCOLARIDADEESTATAIS","NOME","int",,YES,"",4,
"dbo","OP_NIVEISESCOLARIDADEESTATAIS","PARAMETROSESTATAIS","int",,YES,"",5,
"dbo","OP_NIVEISESCOLARIDADEESTATAIS","CODSIEST","int",,YES,"",6,
"dbo","OP_NIVEISESCOLARIDADEPR","HANDLE","int",,NO,"",1,PK
"dbo","OP_NIVEISESCOLARIDADEPR","Z_GRUPO","int",,YES,"",2,
"dbo","OP_NIVEISESCOLARIDADEPR","NOME","int",,YES,"",3,
"dbo","OP_NIVEISESCOLARIDADEPR","CODIGORMIP","int",,YES,"",4,
"dbo","OP_NIVEISESCOLARIDADEPR","PARAMETROPR","int",,YES,"",5,
"dbo","OP_ORGAOSESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_ORGAOSESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_ORGAOSESTATAIS","CODIGOSIEST","varchar",110,YES,"",3,
"dbo","OP_ORGAOSESTATAIS","ORGAO","int",,YES,"",4,
"dbo","OP_ORGAOSESTATAIS","PARAMETROSESTATAIS","int",,YES,"",5,
"dbo","OP_PARAMETROSAM","HANDLE","int",,NO,"",1,PK
"dbo","OP_PARAMETROSAM","Z_GRUPO","int",,YES,"",2,
"dbo","OP_PARAMETROSAM","CODIGOUNIDADEORCAMENT","int",,YES,"",3,
"dbo","OP_PARAMETROSAM","ESTADO","int",,YES,"",4,
"dbo","OP_PARAMETROSAM","PLANOSPREVIDENCIA","varchar",-1,YES,"",5,
"dbo","OP_PARAMETROSAM","FONTERECURSO","int",,YES,"",6,
"dbo","OP_PARAMETROSDF","HANDLE","int",,NO,"",1,PK
"dbo","OP_PARAMETROSDF","Z_GRUPO","int",,YES,"",2,
"dbo","OP_PARAMETROSDF","CODIGOORGAO","varchar",5,YES,"",3,
"dbo","OP_PARAMETROSDF","ESTADO","int",,YES,"",4,
"dbo","OP_PARAMETROSDF","TIPOFOLHA","varchar",-1,YES,"",5,
"dbo","OP_PARAMETROSESTATAIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_PARAMETROSESTATAIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_PARAMETROSESTATAIS","EMPRESA","int",,YES,"",3,
"dbo","OP_PARAMETROSESTATAIS","CODIGOSIEST","varchar",5,YES,"",4,
"dbo","OP_PARAMETROSMG","HANDLE","int",,NO,"",1,PK
"dbo","OP_PARAMETROSMG","Z_GRUPO","int",,YES,"",2,
"dbo","OP_PARAMETROSMG","TIPOORGAO","int",,YES,"",3,
"dbo","OP_PARAMETROSMG","CODIGOORGAO","varchar",3,YES,"",4,
"dbo","OP_PARAMETROSMG","CODIGOIDENTIFICADOR","varchar",5,YES,"",5,
"dbo","OP_PARAMETROSMG","CODCONTROLEREMESSA","varchar",20,YES,"",6,
"dbo","OP_PARAMETROSMG","ESTADO","int",,YES,"",7,
"dbo","OP_PARAMETROSPR","HANDLE","int",,NO,"",1,PK
"dbo","OP_PARAMETROSPR","Z_GRUPO","int",,YES,"",2,
"dbo","OP_PARAMETROSPR","ESTADO","int",,YES,"",3,
"dbo","OP_PARAMETROSPR","SIGLAINSTITUICAO","varchar",20,YES,"",4,
"dbo","OP_RESPONSAVEIS","HANDLE","int",,NO,"",1,PK
"dbo","OP_RESPONSAVEIS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_RESPONSAVEIS","DATAINICIO","datetime",,YES,"",3,
"dbo","OP_RESPONSAVEIS","RESPONSAVEL","int",,YES,"",4,
"dbo","OP_RESPONSAVEIS","DATAFIM","datetime",,YES,"",5,
"dbo","OP_RESPONSAVEIS","ESTADO","int",,YES,"",6,
"dbo","OP_RESPONSAVEISMG","HANDLE","int",,NO,"",1,PK
"dbo","OP_RESPONSAVEISMG","Z_GRUPO","int",,YES,"",2,
"dbo","OP_RESPONSAVEISMG","RESPONSAVEL","int",,YES,"",3,
"dbo","OP_RESPONSAVEISMG","DATAINICIO","datetime",,YES,"",4,
"dbo","OP_RESPONSAVEISMG","PARAMETROMG","int",,YES,"",5,
"dbo","OP_RESPONSAVEISMG","DATAFIM","datetime",,YES,"",6,
"dbo","OP_SEFAZAMARQUIVOS","HANDLE","int",,NO,"",1,PK
"dbo","OP_SEFAZAMARQUIVOS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_SEFAZAMARQUIVOS","EMPRESA","int",,YES,"",3,
"dbo","OP_SEFAZAMARQUIVOS","AUDITORIAALTERADOPOR","varchar",250,YES,"",4,
"dbo","OP_SEFAZAMARQUIVOS","AUDITORIADATAINCLUSAO","datetime",,YES,"",5,
"dbo","OP_SEFAZAMARQUIVOS","AUDITORIAALTERADOEM","datetime",,YES,"",6,
"dbo","OP_SEFAZAMARQUIVOS","ERRO","varchar",-1,YES,"",7,
"dbo","OP_SEFAZAMARQUIVOS","AUDITORIAINCLUIDOPOR","varchar",250,YES,"",8,
"dbo","OP_SEFAZAMARQUIVOS","DESCRICAO","varchar",100,YES,"",9,
"dbo","OP_SEFAZAMARQUIVOS","COMPETENCIA","datetime",,YES,"",10,
"dbo","OP_SEFAZAMARQUIVOS","SITUACAOINTEGRACAO","int",,YES,"",11,
"dbo","OP_SEFAZAMPARAMETROS","HANDLE","int",,NO,"",1,PK
"dbo","OP_SEFAZAMPARAMETROS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_SEFAZAMPARAMETROS","EMPRESA","int",,YES,"",3,
"dbo","OP_SEFAZAMPARAMETROS","ARQRESFOLHAVISAO","varchar",2,YES,"",4,
"dbo","OP_SEFAZAMPARAMETROS","RESUMOFOLHAENDPOINT","varchar",255,YES,"",5,
"dbo","OP_SEFAZAMPARAMETROS","ARQRESFOLHAGRUPOFOLHA","varchar",3,YES,"",6,
"dbo","OP_SEFAZAMPARAMETROS","RESUMOFOLHAVERSAOSOAP","int",,YES,"",7,
"dbo","OP_SEFAZAMPARAMETROS","RESUMOFOLHAAUTHPASS","varchar",255,YES,"",8,
"dbo","OP_SEFAZAMPARAMETROS","ARQRESFOLHAORIGEMRECURSO","varchar",3,YES,"",9,
"dbo","OP_SEFAZAMPARAMETROS","RESUMOFOLHAAUTHUSER","varchar",255,YES,"",10,
"dbo","OP_SEFAZAMPARAMETROS","RESUMOFOLHAIDEAUTENTICACAO","int",,YES,"",11,
"dbo","OP_SEFAZAMPARAMTPFOLHAS","HANDLE","int",,NO,"",1,PK
"dbo","OP_SEFAZAMPARAMTPFOLHAS","Z_GRUPO","int",,YES,"",2,
"dbo","OP_SEFAZAMPARAMTPFOLHAS","TIPOFOLHA","int",,YES,"",3,
"dbo","OP_SEFAZAMPARAMTPFOLHAS","CODIGO","varchar",2,YES,"",4,
